TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
1683231533985	0.201615	8.584210	0.325915	0.157263	0.090096	-0.027510	0.983054	img__0_1683231538925159000.png
1683231534024	0.202917	8.585858	0.329469	0.159141	0.087881	-0.026125	0.982990	img__0_1683231538963517000.png
1683231534072	0.204172	8.586981	0.332438	0.161142	0.086947	-0.024833	0.982780	img__0_1683231539010843000.png
1683231534120	0.205227	8.592692	0.345096	0.163320	0.085571	-0.024382	0.982553	img__0_1683231539060257000.png
1683231534171	0.206720	8.594400	0.350180	0.165398	0.082750	-0.022816	0.982484	img__0_1683231539109883000.png
1683231534243	0.208494	8.602775	0.373740	0.168255	0.080103	-0.020991	0.982259	img__0_1683231539183240000.png
1683231534294	0.209002	8.605633	0.380751	0.169919	0.076820	-0.018506	0.982285	img__0_1683231539232970000.png
1683231534339	0.209824	8.605070	0.379397	0.170982	0.074382	-0.016148	0.982330	img__0_1683231539279665000.png
1683231534390	0.210825	8.607648	0.386607	0.171897	0.071996	-0.013755	0.982384	img__0_1683231539329910000.png
1683231534429	0.211640	8.609846	0.394038	0.172378	0.070177	-0.011683	0.982458	img__0_1683231539370102000.png
1683231534480	0.212164	8.610057	0.395014	0.172790	0.068123	-0.010171	0.982547	img__0_1683231539418762000.png
1683231534528	0.212742	8.612275	0.406215	0.172998	0.065899	-0.008395	0.982679	img__0_1683231539466750000.png
1683231534576	0.213219	8.613338	0.413292	0.173002	0.064076	-0.006816	0.982811	img__0_1683231539515191000.png
1683231534639	0.213508	8.614026	0.419172	0.172790	0.061673	-0.004942	0.983014	img__0_1683231539579719000.png
1683231534690	0.213746	8.614814	0.427013	0.172446	0.059591	-0.003481	0.983209	img__0_1683231539628570000.png
1683231534738	0.214006	8.615270	0.432622	0.172024	0.057701	-0.002405	0.983398	img__0_1683231539676587000.png
1683231534786	0.214226	8.615877	0.441137	0.171580	0.056005	-0.002114	0.983575	img__0_1683231539724355000.png
1683231534837	0.214372	8.616481	0.451493	0.171154	0.054219	-0.002547	0.983748	img__0_1683231539776943000.png
1683231534882	0.214549	8.616872	0.458941	0.170885	0.053287	-0.003887	0.983841	img__0_1683231539823137000.png
1683231534948	0.214463	8.617716	0.475921	0.170788	0.054289	-0.007727	0.983781	img__0_1683231539888051000.png
